id,ner_tags,tokens
2650,"['B-ORG', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'B-ORG']","['TBN', '30', '6/9', 'خاورمیانه', '/', 'WC', 'هند', 'W200،', 'ECIndia', 'W195', 'IOC']"
2651,"['O', 'B-LOC', 'I-LOC', 'I-LOC']","['-', 'آسیا', 'و', 'اقیانوسیه']"
2652,"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'B-ORG']","['رنگین', 'کمان', 'Petrobulk', '28', '24/8', 'اوکیناوا', '/', 'اینچون', '190,000', 'دلار', 'هونام']"
2653,"['O', 'B-LOC', 'O', 'B-LOC', 'I-LOC']","['-', 'MED', '/', 'دریای', 'سیاه']"
2654,"['B-ORG', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'B-ORG']","['TBN', '30', '15/9', 'کنستانزا', '/', 'اینیا', '700000', 'دلار', 'IOC']"
2655,"['O', 'B-LOC', 'O', 'O']","['-', 'انگلستان', '/', 'ادامه']"
2656,"['B-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'B-ORG', 'O']","['پورت', 'کریستین', '36,5', '3/9', 'پمبروک', '/', 'ایالات', 'متحده', 'W145', 'استنتکس', '.']"
2657,"['O', 'B-LOC', 'I-LOC']","['-', 'نیمکره', 'غربی']"
2658,"['B-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'B-ORG', 'O']","['کپایتان', 'استانکوف', '69', '31/8', 'سنت', 'کروکس', '/', 'USAC', 'W125', 'هس', '.']"
2659,"['B-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'B-ORG']","['AP', 'Moller', '30', '31/8', 'Caribs', '/', 'ژاپن', '875,000', 'دلار', 'BP']"
2660,"['B-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-ORG']","['تیبر', '29', '2/9', 'Caribs', '/', 'گزینه\u200cهای', 'W265', 'استینز']"
2661,"['O', 'O']","['------------------------------------------------', '----------']"
2662,"['O', 'O', 'O', 'O']","['-', 'وسایل', 'نیمه', 'روز']"
2663,"['B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC']","['خلیج', 'میانه', '/', 'دریای', 'سرخ']"
2664,"['B-ORG', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'B-ORG', 'O']","['سختی', '70', '24/08', 'خاورمیانه', '/', 'کره', 'جنوبی', 'W145', 'سامسونگ', '.']"
2665,"['B-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-ORG', 'O']","['SKS', 'تانا', '70', '03/09', 'خاورمیانه', '/', 'ژاپن', 'W145', 'CNR', '.']"
2666,"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-ORG', 'O']","['تعقیب', 'کننده', 'شمال', '55', '12/09', 'خاورمیانه', '/', 'ژاپن', 'W167.5', 'جومو', '.']"
2667,"['B-ORG', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'B-ORG', 'O']","['سیبونینا', '55', '13/09', 'دریای', 'سرخ', '/', 'ژاپن', 'W160', 'ماروبنی', '.']"
2668,"['O', 'B-LOC', 'O', 'B-LOC', 'I-LOC']","['-', 'آسیا', '/', 'صلح', 'جو']"
2669,"['B-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG']","['نپتون', 'کراکس', '30', '02/09', 'سنگاپور', '/', 'گزینه\u200cها', '185000', 'دلار', 'سیتکو']"
2670,"['B-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'B-ORG', 'O']","['پل', 'جهانی', '30', '03/09', 'کره', 'جنوبی', '/', 'ژاپن', 'rnr', 'CNR', '.']"
2671,"['B-ORG', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'B-ORG', 'I-ORG']","['فولمار', '30', '28/08', 'اولسان', '/', 'یوسو', '105,000', 'دلار', 'LG', 'Caltex']"
2672,"['O', 'B-LOC', 'O', 'B-LOC', 'I-LOC']","['-', 'MED', '/', 'دریای', 'سیاه']"
2673,"['B-ORG', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'O', 'B-ORG', 'O']","['همینا', '33', '05/09', 'الوسیس', '/', 'UKCM', 'W155', 'CNR', '.']"
2674,"['O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']","['--', 'اتاق', 'خبر', 'لندن', '+44', '171', '542', '8980']"
2675,"['O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O']","['کریکت', '-', 'پاکستان', '229-1', 'ولت', 'انگلستان', '-', 'بستن', '.']"
2676,"['B-PER', 'I-PER', 'O', 'O', 'O']","['سعید', 'انور', 'نه', 'از', '116']"
2677,"['B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'O']","['امیر', 'سهیل', 'c', 'چوب', 'پنبه', 'b', 'کرافت', '46']"
2678,"['B-PER', 'I-PER', 'O', 'O', 'O']","['ایجاز', 'احمد', 'نه', 'از', '58']"
2679,"['O', 'O', 'O']","['موارد', 'اضافی', '9']"
2680,"['O', 'O', 'O', 'O']","['سقوط', 'ویکت', '-', '1-106']"
2681,"['O', 'O', 'O', 'B-PER', 'I-PER', 'B-PER', 'I-PER', 'B-PER', 'I-PER', 'B-PER', 'I-PER', 'B-PER', 'I-PER', 'B-PER', 'I-PER', 'B-PER', 'I-PER', 'B-PER', 'I-PER']","['خفاش', 'کردن', '-', 'انظام', 'الحق', 'سلیم', 'مالک', 'آصف', 'مجتبی', 'وسیم', 'اکرم', 'معین', 'خان', 'مشتاق', 'احمد', 'وقار', 'یونس', 'محمد', 'آکام']"
2682,"['B-LOC', 'O', 'O']","['انگلستان', '326', 'همه']"
2683,"['B-ORG', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RTRS', '-', 'گلف:', 'نورمن', 'مربی', 'خود', 'را', 'پس', 'از', 'فصل', 'ناامیدکننده', 'اخراج', 'کرد.']"
2684,"['B-LOC', 'O']","['سیدنی', '1996-08-23']"
2685,"['O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['گلف', 'باز', 'شماره', 'یک', 'جهان', 'گرگ', 'نورمن', 'مربی', 'بوچ', 'هارمون', 'خود', 'را', 'پس', 'از', 'یک', 'فصل', 'ناامیدکننده', 'اخراج', 'کرد.']"
2686,"['B-PER', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O']","['نورمن', 'روز', 'پنجشنبه', 'قبل', 'از', 'شروع', 'سری', 'جهانی', 'گلف', 'در', 'آکرون', 'اوهایو', 'به', 'خبرنگاران', 'گفت:', 'بوچ', 'و', 'من', 'تمام', 'شدیم.""']"
2687,"['B-PER', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['نورمن', 'دو', 'بار', 'قهرمان', 'اوپن', 'بریتانیا', 'پس', 'از', 'تساوی', 'در', 'چهار', 'رشته', 'اصلی', 'امسال،', 'راه', 'خود', 'را', 'از', 'مربی', 'دیرینه', 'خود', 'جدا', 'کرد', 'و', 'دو', 'تورنمنت', 'در', 'سراسر', 'جهان', 'را', 'برنده', 'شد.']"
2689,"['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['روز', 'چهارشنبه', 'نورمن', 'این', 'سال', 'را', 'بدترین', 'سال', 'خود', 'در', 'پیست', 'حرفه', 'ای', 'از', 'سال', '1991', 'توصیف', 'کرد،', 'زمانی', 'که', 'او', 'در', 'یک', 'تورنمنت', 'شکست', 'خورد.']"
2690,"['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['نورمن', 'گفت:', '""برنامه', 'امسال', 'من', 'عجیب', 'بود.""', '""']"
2691,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['شاید', 'من', 'آنطور', 'که', 'باید', 'کلید', 'خورده', 'ام', '.', '""']"
2692,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['""', 'بعضی', 'وقتا', 'تو', 'ذهنت', 'نیست', 'که', 'بازی', 'کنی', '.']"
2693,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['شاید', 'این', 'یکی', 'از', 'آن', 'سال\u200cهایی', 'بود', 'که', 'من', 'آنجا', 'بودم،', 'اما', '100', 'درصد', 'آنجا', 'نبودم', 'و', 'برای', 'اجرا', 'باید', '100', 'درصد', 'باشید.']"
2694,"['O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O']","['--', 'اتاق', 'خبر', 'سیدنی', '61-2', '9373-1800']"
2695,"['O', 'O', 'O', 'B-MISC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['فوتبال', '-', 'تیم', 'عربی', 'در', 'اسرائيل', 'موقعیت', 'جدیدی', 'را', 'ایجاد', 'می', 'کند.']"
2696,"['B-PER', 'I-PER']","['یا', 'لوئیس']"
2697,"['B-LOC', 'B-LOC', 'O']","['تایبه', 'اسرائيل', '1996-08-23']"
2698,"['O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O']","['برای', 'اولین', 'بار', 'در', 'تاریخ', 'اسرائیلی', 'با', 'شروع', 'فصل', 'فوتبال', 'لیگ', 'ملی', 'از', 'شنبه،', 'یک', 'تیم', 'عربی', 'به', 'میدان', 'می\u200cرود.']"
2699,"['B-ORG', 'I-ORG', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O']","['هاپوئل', 'تایب', 'چهار', 'بازیکن', 'یهودیان', 'و', 'دو', 'کالای', 'وارداتی', 'خارجی', '-', 'یک', 'قطب', 'ها', 'و', 'یک', 'رومانیایی', 'را', 'وارد', 'میدان', 'می\u200cکند.']"
2700,"['O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O']","['بقیه', 'قسمت', 'ها', 'عمدتاً', 'از', 'اعراب', 'مسلمان', 'تشکیل', 'شده', 'است.']"
2701,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['این', 'باشگاه', 'که', 'در', 'سال', '1961', 'تأسیس', 'شد،', 'طرفداران', 'وفاداری', 'در', 'تایب', 'شهری', 'عربی', '28000', 'نفری', 'در', 'قلب', 'اسرائيل', 'دارد.']"
2702,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['اما', 'دور', 'از', 'زمین', 'خود', ',', 'آنها', 'با', 'جمعیت', 'غیر', 'دوستانه', 'ای', 'روبرو', 'می', 'شوند', 'که', 'با', 'توهین', 'نژادپرستانه', 'به', 'بازیکنان', 'طعنه', 'می', 'زنند', '.']"
2703,"['O', 'B-ORG', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']","['طرفدار', 'تایب', 'کریم', 'حاج', 'ییحی', 'گفت:', '""اولین', 'چیزی', 'که', 'بعد', 'از', 'اینکه', 'فهمیدیم', 'صعود', 'خواهیم', 'کرد', 'به', 'آن', 'فکر', 'کردیم،', 'بازی', 'مقابل', 'بیتار', 'اورشلیم', 'بود.""']"
2704,"['O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-MISC', 'I-MISC', 'B-PER', 'I-PER', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'B-LOC']","['دو', 'هفته', 'پیش', 'تایب', 'با', 'مربیگری', 'قطب', 'ها', 'ووتک', 'لازارک', 'با', 'بتار', 'باشگاهی', 'که', 'ارتباط', 'نزدیکی', 'با', 'حزب', 'راست', 'لیکود', 'داشت،', 'برای', 'اولین', 'بار', 'در', 'یک', 'مسابقه', 'فنجان', 'ها', 'در', 'اورشلیم']"
2705,"['O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['شعارهای', '""مرگ', 'بر', 'اعراب', 'از', 'سوی', 'جمعیت،', 'و', 'پرتاب', 'بطری', 'در', 'طول', 'بازی،', 'مسابقه', 'را', 'که', 'با', 'تساوی', 'بدون', 'گل', 'به', 'پایان', 'رسید،', 'مخدوش', 'کرد.']"
2706,"['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یکی', 'از', 'هواداران', 'تایب', 'به', 'دلیل', 'بریدگی', 'و', 'کبودی', 'پس', 'از', 'اصابت', 'سنگ', 'به', 'سرش', 'در', 'حالی', 'که', 'از', 'ورزشگاه', 'در', 'حال', 'رانندگی', 'بود،', 'نیاز', 'به', 'درمان', 'در', 'بیمارستان', 'داشت.']"
2708,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['اما', 'ما', 'می', 'دانیم', 'که', 'اینها', 'فقط', 'کلمات', 'هستند،', 'هیچ', 'کس', 'از', 'شنیدن', 'آنها', 'نمرده', 'است', 'و', 'این', 'فقط', 'باعث', 'می', 'شود', 'ما', 'با', 'شدت', 'بیشتری', 'از', 'تیم', 'خود', 'حمایت', 'کنیم.', '""']"
2709,"['O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['شهر', 'غبارآلود', 'تایب', 'فاقد', 'امکانات', 'رفاهی', 'یهودی', 'جوامع', 'است', 'و', 'بسیاری', 'اعراب', 'اسرائیلی', 'مدتهاست', 'که', 'از', 'تبعیض', 'دولتی', 'شکایت', 'دارند.']"
2711,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['زمین', 'آشفته', '2500', 'نفری', 'شهر', 'فقط', 'از', 'طریق', 'دو', 'مسیر', 'خاکی', 'قابل', 'دسترسی', 'است.']"
2712,"['O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['رئیس', 'باشگاه', 'عبدالرحمن', 'حاج', 'ییحی', 'گفت:', '""ما', 'قصد', 'داریم', 'یک', 'استادیوم', '10000', 'نفری', 'بسازیم،', 'اما', 'ممکن', 'است', 'در', 'جای', 'دیگری', 'واقع', 'شود.""', '""']"
2713,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ما', 'در', 'این', 'مورد', 'با', 'شهردار', 'صحبت', 'خواهیم', 'کرد', 'و', 'امیدواریم', 'که', 'یک', 'زمین', 'جدید', 'یا', 'نوسازی', 'شده', 'تا', 'آغاز', 'سال', 'جدید', 'تکمیل', 'شود.', '""']"
2714,"['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-MISC', 'O', 'O', 'O']","['در', 'عین', 'حال،', 'تایب', 'تمام', 'مسابقات', 'خانگی', 'خود', 'را', 'که', 'تحت', 'کنترل', 'شدید', 'پلیس', 'قرار', 'دارند', 'در', 'شهر', 'ساحلی', 'نتانیا', 'یهودی', 'انجام', 'خواهند', 'داد.']"
2715,"['B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['کریم', 'حاج', 'ییحی', 'پیشخدمت', 'هتل،', 'گفت:', '""ما', 'اسرائیلی', 'ها', 'هستیم،', 'هیچ', 'سوالی', 'در', 'این', 'مورد', 'وجود', 'ندارد.""']"
2716,"['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O']","['او', 'با', 'اشاره', 'به', 'بانک', 'غرب', 'هفت', 'کیلومتری', '(چهار', 'مایلی)', 'سمت', 'شرق،', 'گفت:', '""ما', 'هیچ', 'ارتباطی', 'با', 'فلسطینی', 'ها', 'نداریم،', 'آنها', 'آنجا', 'زندگی', 'می', 'کنند.""']"
2717,"['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O']","['رئیس', 'باشگاه', 'عبدالرحمن', 'گفت:', '""ما', 'احساس', 'نمی', 'کنیم', 'باشگاه', 'ما', 'نماینده', 'اعراب', 'فلسطینی', 'است.""', '""']"
2718,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O']","['ما', 'سعی', 'می', 'کنیم', 'تمام', 'تلاش', 'خود', 'را', 'برای', 'اجرای', 'یک', 'لباس', 'حرفه', 'ای', 'انجام', 'دهیم،', 'از', 'هر', 'حمایتی', 'که', 'دریافت', 'می', 'کنیم', 'خرسندیم،', 'اما', 'به', 'دنبال', 'نمایندگی', 'از', 'کل', 'عربی', 'جهان', 'بیرون', 'نرویم.', '""']"
2719,"['O', 'O', 'B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'B-MISC', 'O', 'O']","['فوتبال', '-', 'کندی', 'و', 'فیلان', 'هر', 'دو', 'از', 'ایرلندی', 'ترکیب', '.']"
2720,"['B-LOC', 'O']","['دوبلین', '1996-08-23']"
2721,"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['فدراسیون', 'فوتبال', 'ایرلند', 'در', 'روز', 'جمعه', 'در', 'بیانیه', 'ای', 'اعلام', 'کرد', 'که', 'دو', 'بازیکن', 'از', 'لیست', 'جمهوری', 'ایرلند', 'برای', 'بازی', 'مقدماتی', 'جام', 'جهانی', '1998', 'مقابل', 'لیکنشتاین', 'در', '31', 'اوت', 'انصراف', 'داده', 'اند.']"
2722,"['O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'B-PER', 'I-PER', 'O', 'B-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']","['در', 'بیانیه', 'FAI', 'آمده', 'است', 'که', 'لیورپول', 'مهاجم', 'مارک', 'کندی', 'و', 'چلسی', 'مدافع', 'تری', 'فیلان', 'هر', 'دو', 'به', 'دلیل', 'مصدومیت', 'تحت', 'درمان', 'هستند', 'و', 'به', 'دلیل', 'مصدومیت', 'به', 'لیکنشتاین', 'سفر', 'نخواهند', 'کرد.', 'بازی', '.']"
2723,"['O', 'O', 'O', 'O', 'O']","['هیچ', 'جایگزینی', 'نامگذاری', 'نشده', 'بود.']"
2724,"['O', 'B-PER', 'I-PER', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O']","['--', 'دیمین', 'لینچ', '،', 'اتاق', 'خبر', 'دوبلین', '6603377', '1', '+353']"
2725,"['O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'B-LOC']","['فوتبال', '-', 'منچستر', 'یونایتد', 'چهره', 'یوونتوس', 'در', 'اروپا']"
2726,"['B-LOC', 'O']","['ژنو', '1996-08-23']"
2727,"['B-MISC', 'O', 'B-ORG', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O']","['اروپایی', 'قهرمان', 'یوونتوس', 'در', 'لیگ', 'قهرمانان', 'اروپا', 'این', 'فصل', 'با', 'انگلیسی', 'دو', 'برنده', 'لیگ', 'و', 'جام', 'حذفی', 'منچستر', 'یونایتد', 'روبرو', 'خواهد', 'شد.']"
2729,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'B-LOC', 'O']","['دو', 'تیم', 'دیگر', 'این', 'گروه،', 'نایب', 'قهرمان', 'فصل', 'گذشته', 'جام', 'برندگان', 'جام', 'راپید', 'وین', 'و', 'فنرباغچه', 'از', 'بوقلمون', 'هستند.']"
2730,"['B-ORG', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['یوونتوس', 'با', 'یونایتد', 'در', 'تورین', 'در', '11', 'سپتامبر،', 'با', 'بازی', 'برگشت', 'در', 'اولدترافورد', 'در', '20', 'نوامبر', 'دیدار', 'خواهند', 'کرد.']"
2733,"['B-ORG', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O']","['یوونتوس', 'دو', 'بار', 'جام', 'ملت', 'های', 'اروپا', 'را', 'برده', 'است.']"
2734,"['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'B-ORG', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O']","['قبل', 'از', 'فتح', 'آژاکس', 'در', 'سال', 'گذشته،', 'آنها', 'رقبای', 'بزرگ', 'انگلیسی', 'لیورپول', 'لیورپول', 'را', 'در', 'فینال', 'بدبخت', 'سال', '1985', 'در', 'ورزشگاه', 'هیسل', 'در', 'بروکسل', 'شکست', 'دادند.', ']', '.']"
2735,"['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['نیجریه', 'پلیس', 'شش', 'مظنون', 'سرقت', 'را', 'کشت.']"
2736,"['B-LOC', 'O']","['LAGOS', '1996-08-23']"
2737,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['خبرگزاری', 'ملی', 'روز', 'جمعه', 'گزارش', 'داد', 'که', 'نیجریه', 'پلیس', 'شش', 'مظنون', 'سرقت', 'را', 'در', 'حالی', 'که', 'تلاش', 'می', 'کردند', 'از', 'بازداشت', 'در', 'شهر', 'شمالی', 'سوکوتو', 'فرار', 'کنند،', 'به', 'ضرب', 'گلوله', 'کشت.']"
2738,"['B-ORG', 'I-ORG', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['خبرگزاری', 'نیجریه', 'NAN', 'به', 'نقل', 'از', 'سخنگوی', 'پلیس', 'عمر', 'شلینگ', 'گفت', 'که', 'این', 'شش', 'نفر', 'در', 'روز', 'چهارشنبه', 'کشته', 'شدند.']"
2739,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['آنها', 'هفته', 'گذشته', 'به', 'دلیل', 'سرقت', '800000', 'نایرا', '(10000', 'دلار)', 'از', 'یک', 'تاجر', 'گوسفند', 'دستگیر', 'شده', 'بودند.']"
2740,"['O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['گروه', 'رواندا', 'می', 'گوید', 'اخراج', 'می', 'تواند', 'قریب', 'الوقوع', 'باشد.']"
2741,"['B-LOC', 'O']","['نایروبی', '1996-08-23']"
2742,"['O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یک', 'گروه', 'لابی', 'تبعیدی', 'هوتو', 'رواندا', 'روز', 'جمعه', 'گفت', 'که', 'بازگرداندن', '1.1', 'میلیون', 'هوتو', 'رواندا', 'پناهجو', 'که', 'توسط', 'زئیر', 'و', 'رواندا', 'در', 'روز', 'پنجشنبه', 'اعلام', 'شده', 'بود،', 'می', 'تواند', 'ظرف', 'چند', 'روز', 'آینده', 'آغاز', 'شود.']"
