id,ner_tags,tokens
718,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@majornelson', 'من', 'این', 'آخر', 'هفته', 'خارج', 'از', 'شهر', 'هستم!', 'دگنابیت', '!', 'چرا', 'وقتی', 'من', 'می', 'روم', 'همه', 'چیزهای', 'جالب', 'اتفاق', 'می', 'افتد؟']"
719,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['دلار', 'در', 'برابر', 'ین', 'ثابت', 'است', 'اما', 'بازار', 'نسبت', 'به', 'مداخله', 'محتاط', 'است', '|', 'پول', '...:', 'دلار', 'نزدیک', 'به', 'بالاترین', 'حد', 'خود', 'در', 'یک', 'ماه', 'گذشته', '...', 'http://bit.ly/a0F3dO']"
720,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O']","['حتی', 'قبل', 'از', 'شروع', 'فصل', 'به', 'هیچ', 'طرفدار', 'جدیدی', 'که', 'گرمای', 'میامی', 'پیدا', 'شده', 'پاسخ', 'نمی', 'دهم...']"
721,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'B-group', 'O', 'O', 'O', 'B-location', 'O', 'B-group', 'O', 'B-group', 'O']","['اگر', 'نشنیده\u200cاید...', 'یک', 'نمایش', 'شگفت\u200cانگیز', 'امشب', 'در', 'ساعت', 'JANNUS', 'LIVE', '...', 'SUENALO', 'برگزار', 'می\u200cشود!', 'از', 'میامی', 'W/', 'SHAKEMODE', 'و', 'بومی', '...']"
722,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O']","[':(', 'RT', '@themaine', 'چه', 'کسی', 'به', 'برنامه', 'فردا', 'در', 'هاوایی', 'می', 'آید؟']"
723,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@atlgc17', 'من', '16', 'ساله', 'هستم', 'و', 'دوباره', 'دانشجوی', 'سال', 'اول', 'هستم.', 'من', 'یک', 'بار', 'در', 'دبستان', 'پریدم', 'و', 'پارسال', 'هم', 'چون', 'کارم', 'را', 'انجام', 'ندادم', '.']"
724,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['وقتی', 'پایگاه', 'داده', 'همه', 'کارکنان', 'شما', 'روی', 'فلش', 'مموری', 'است', 'که', 'ناپدید', 'می', 'شود', '#flash', '#پایگاه', 'داده', '#امنیت', 'http://bit.ly/b1lWKW']"
725,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['امروز', 'در', 'هنر', 'این', 'بچه', 'مثل', 'این', 'بود', 'که', 'آیا', 'امشب', 'به', 'خانه', 'می', 'روید؟', 'بچه', 'دیگه', ':', 'نه', 'من', 'میرم', 'خونه', '...', 'میام', '.', 'RT', 'اگر', 'شما', 'آن', 'را', 'دریافت', 'کنید!']"
726,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['این', 'یکی', 'از', 'روزهای', 'مورد', 'علاقه', 'من', 'در', 'تاریخ', 'توییتر', 'است.', '@radhallman', 'و', '@foofmcewan', 'تقدیم', 'می', 'کنم']"
727,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@Strigy', 'امروز', 'مال', 'من', 'را', 'در', 'bbt', 'aintree', 'دریافت', 'کرد.', 'در', 'فروشگاه', 'روی', 'آن', 'تنیس', 'روی', 'میز', 'بازی', 'کرد!', 'V', 'تحت', 'تاثیر', 'قرار', 'گرفت.', 'کنترلر', 'آنالوگ', '2', 'گرفتید؟']"
728,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@foxyscot30', ':', 'RT', '@_CorruptedAngel', 'RT', '@tomcoates', ':', 'کمی', 'بداخلاق', 'در', 'مورد', 'پاپ', 'خونین', 'لندن', 'فردا', '.', 'پیشنهاد', 'میکنم', 'گی', 'پی', 'بگیریم...']"
729,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@flossyflop', 'امشب', 'کمی', 'شلوغ', 'است.', 'بسیاری', 'از', 'درخواست\u200cها', 'را', 'معمولاً', 'انجام', 'نمی\u200cدهم', 'چون', 'خیلی', 'کند', 'هستند.']"
730,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['قلبم', 'می', 'ایستد', 'وقتی', 'به', 'من', 'نگاه', 'می', 'کنی،', 'فقط', 'یک', 'لمس', 'حالا', 'عزیزم', 'باور', 'دارم', '&lt;', '33']"
731,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['باهاها', 'فکر', 'می', 'کنم', 'امروز', 'بیش', 'از', 'حد', 'فوق', 'العاده', 'هستم', 'xD']"
732,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['تشویق', 'امروز', 'از', 'لحظه', 'ای', 'که', 'فهمیدم', 'امروز', 'کلاس', 'ندارم', 'از', 'وحشتناک', 'به', 'عالی', 'تبدیل', 'شد.']"
733,"['O', 'O', 'O', 'B-person', 'I-person', 'O', 'B-creative-work', 'O', 'O', 'B-creative-work', 'I-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@johan0394', ':', 'پسر', 'روح', '|', 'TheDeAndreWay', 'com', '--', 'راه', 'دی', 'آندره', 'در', 'فروشگاه', 'ها', '2', 'نوامبر', '2010', 'http://t.co/eoELod9', 'از', 'طریق', '@SouljaBoy']"
734,"['O', 'O', 'B-person', 'I-person', 'I-person', 'O']","['#تعطیلات', 'سیاه', 'تی', 'دی', 'جیکز', 'روز']"
735,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@SneakyLix', 'thx!', 'btw', 'من', 'به', 'شما', 'پیام', 'کوتاهی', 'می', 'دهم!', 'من', 'تازه', 'به', 'خانه', 'برگشتم،', 'سعی', 'کردم', 'چند', 'آهنگ', 'را', 'dL', 'کنم،', 'و', 'به', 'BF', 'خود', 'می', 'روم.', 'وقتی', 'رسیدم', 'بهت', 'پیام', 'میدم']"
736,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@dancindeac', 'شرط', 'می', 'بندم', 'که', 'طعم', 'وینو', 'این', 'هفته', 'بسیار', 'خوب', 'است.', ';-)']"
737,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@aplusk', ':', 'امروز', 'باعث', 'خنده', 'ام', 'شد', 'http://bit.ly/bjOhom', '&lt;', '---', 'با', 'حسن', 'نیت', 'از', 'splurb', '.', 'چه', 'چیزی', 'باعث', 'خنده', 'شما', 'شد؟']"
738,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['صبح', 'بخیر', '؟', 'همین', 'الان', 'بیدار', 'شدم..', 'برای', 'امتحانات', 'امروز', 'دوباره', 'درس', 'میخونم..اشکالی', 'نداره', 'چون', 'بعدا', 'دیگه', 'امتحانی', 'نیست', ';)']"
739,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'B-location', 'I-location', 'I-location', 'O', 'B-location', 'I-location', 'O', 'O', 'B-location', 'O']","['اجرا', 'در', 'روز', 'پنجشنبه', '9', 'شهریور', '23', 'ساعت', '11:00', 'در', 'مرکز', 'دانشجویی', 'در', 'کالج', 'صد', 'ساله', '(', 'پردیس', 'پیشرفت', ')', 'در', 'اسکاربرو', '@ccsai']"
740,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['No', 'Good', 'Punk:', 'Thug', 'دختر', '84', 'ساله', 'را', 'به', 'زمین', 'می', 'زند', 'و', 'کیفش', 'را', 'می', 'دزدد', 'http://lsnlw.com/t/4188153892/']"
741,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@XrisLastRights', 'بله', '...', 'ما', 'اینجا', 'چیزی', 'نداریم', '...', '(', 'باشه', '،', 'ما', 'یک', 'سال', 'پیش', 'mcfly', 'داشتیم', 'اما', '..', 'همین', ')']"
742,"['O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-creative-work', 'I-creative-work', 'I-creative-work', 'I-creative-work', 'I-creative-work', 'I-creative-work', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O']","['من', 'یک', 'ویدیو', 'یوتیوب', 'را', 'مورد', 'علاقه', 'قرار', 'دادم', '--', 'یواو', '""', 'ما', 'همه', 'در', 'حال', 'رقصیدن', 'هستیم', '""', '(', 'کپنهاگ', 'مارس', '2010', ')', 'http://youtu.be/xi8qJ3IKK8U?a']"
743,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ممنون', '@ZUNE', 'برای', 'آلبوم', 'روز', 'امروز.', 'انتخاب', 'خوبی', 'که', 'کاملا', 'مناسب', 'است.']"
744,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@MiggleM', 'ما', 'مدتی', 'به', 'عقب', 'خواهیم', 'رسید', '...', '*می', 'داند', 'که', 'این', 'اتفاق', 'نمی', 'افتد*']"
745,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@Laylaloves', 'خب', 'من', 'ایرلندی', 'هستم', 'و', 'نمی\u200cتوانم', 'او', 'را', 'در', 'برنامه', 'حتی', 'قبل', 'از', '""دروازه', 'فایت/برلس""', 'تحمل', 'کنم!', 'او', 'فقط', 'حیله', 'گر', 'به', 'نظر', 'می', 'رسید!']"
746,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'I-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O']","['@jaredleto', '...', 'من', 'در', 'حال', 'حاضر', 'در', '13', 'کنسرت', '30', 'متر', 'حضور', 'داشته', 'ام', 'و', 'شما', 'هرگز', 'من', 'را', 'در', 'طول/قبل', 'از', 'پادشاهان', 'و', 'ملکه', 'ها', 'روی', 'صحنه', 'نبرده', 'اید', ':(', '((']"
747,"['O', 'O', 'O', 'O', 'O', 'B-corporation', 'I-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یک', 'روز', 'است', 'که', 'در', 'فیس', 'بوک', 'نبوده', 'ام.', 'ادامه', 'دهید', 'و', '0', 'اعلان', 'داشته', 'باشید', '#foreveralone']"
748,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@rattleknackers', 'سرگرم', 'کننده', 'است؟', 'این', 'یکی', 'از', 'بهترین', 'موسیقی', 'های', 'تمام', 'دوران', 'است']"
749,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@godsgirl8494', 'من', 'به', 'خورشید', 'اعتقاد', 'دارم', 'حتی', 'وقتی', 'که', 'نمی', 'درخشد.', 'من', 'به', 'عشق', 'اعتقاد', 'دارم', 'حتی', 'وقتی', 'آن', 'را', 'احساس', 'نمی', 'کنم.', ':)']"
750,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@lorymichael', 'شب', 'بخیر', 'و', 'خدا', 'نگهدار', '.', 'خوب', 'بخواب', 'عزیزم', 'فردا', 'میبینمت', 'خداحافظ', 'عزیزم', 'دوستت', 'دارم']"
751,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@DaisyCottageIRL:', '#FridayTwiz', 'Q10', 'Cruciverbalist', 'چیست؟', 'پاسخ:', 'کسی', 'که', 'زمان', 'زیادی', 'در', 'اختیار', 'دارد.', '#باید', 'ظلم', 'کرد']"
752,"['O', 'O', 'O', 'B-person', 'O', 'B-person', 'O', 'O']","['@HeartLessVick', 'Lol،', 'امروز', 'جرج', 'با', 'کارمن', 'بود', ';D']"
753,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@therealadamwest:', 'یکشنبه', 'تولد', 'من', 'است.', '82', 'سال', 'جوان!', 'چی', 'باید', 'بپوشم', '؟', '(', 'نگو', 'کت', 'و', 'شلوار', 'تولد', '!', ')']"
754,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['haha', 'dia', '25', 'vou', 'ver', 'a', '@bandahydrogen', 'کمتر', 'از', '20', 'ثانیه', 'پیش', 'از', 'طریق', 'وب']"
755,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O']","['بسیار', 'هیجان', 'زده', 'است', 'که', 'امشب', 'با', '@jdsamson', '/MEN', 'در', 'اکو', 'رقصی', 'را', 'انجام', 'دهم.']"
756,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['استفاده', 'از', 'My', 'Shopping', 'Genie', 'قبل', 'از', '??', 'واسه', 'شما', 'چطوری', 'کار', 'میکنه', '؟', 'آن', 'را', 'در', 'اینجا', 'امتحان', 'کنید', 'http://bit.ly/cawTJF']"
757,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O']","['@dena33', 'آخر', 'هفته', 'خوبی', 'داشته', 'باشید!', 'دفعه', 'بعد', 'که', 'در', 'باغ', 'ها', 'هستم،', 'به', 'نیروهای', 'غذاخوری', 'می\u200cپیوندیم.']"
758,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['@ZhouMaharet', 'من', 'مدت', 'زیادی', 'است', 'که', 'ندارم']"
759,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['omg', 'فردا', 'همدیگر', 'را', 'ملاقات', 'می', 'کنیم،', 'خوشحال', 'می', 'شویم', 'دوباره', 'شما', 'را', 'ببینیم']"
760,"['B-person', 'I-person', 'O', 'B-creative-work', 'O', 'O', 'B-creative-work', 'I-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['پسر', 'روح', '|', 'TheDeAndreWay', 'com', '-', 'راه', 'دی', 'آندره', 'در', 'فروشگاه', 'ها', '2', 'نوامبر', '2010', 'http://t.co/ifJBMTR', 'از', 'طریق', '@SouljaBoy']"
761,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@AddieWilliams', 'دات', 'درباره', 'آن', 'چیزی', 'است', 'که', 'من', 'درباره', 'آن', 'صحبت', 'می', 'کنم.', '20', 'سال', 'دیگه', 'کی', 'میدونه', 'شاید', 'آقای', 'و', 'خانم', '...؟']"
762,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O']","['عکس', ':', 'امروز', 'تراوی', 'با', 'هواداران', 'با', 'ساعت', '103.5', 'در', 'شیکاگو', 'معاشرت', 'می', 'کند', 'http://tumblr.com/xvliuc7q5']"
763,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@shan7792', ':', 'آزاردهنده', 'است', 'قبل', 'از', 'اینکه', 'اسمم', 'را', 'بپرسند', 'از', 'من', 'بپرسید', 'من', 'چه', 'نژادی', 'هستم', '-_-']"
764,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['چند', 'فالوور', 'من..!', 'چه', 'خبر', '..؟', '(', ':', 'امروز', 'یه', 'جورایی', 'به', 'دردسر', 'افتادم', 'لل', '...', 'فقط', 'کمکم', 'می', 'کنه', 'یادم', 'بیاد', 'من', 'هنوز', 'یک', 'انسانم', '.', 'کاملا', 'بی', 'نقص', '..!!', '(', ':']"
765,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@ItsTheTeenLife:', '""هاها،', 'به', 'یاد', 'بیاورید', 'که', 'چه', 'زمانی', 'قرار', 'گذاشتید!""', '""خفه', 'شو!', 'هرگز', 'دوباره', 'این', 'موضوع', 'را', 'مطرح', 'نکن!""']"
766,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@coulditbeJenG', '20', 'سال', 'پیش', 'بود.', 'اونا', 'دارن', 'دنبالم', 'میاین', 'فقط', 'میدونم', '.']"
767,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@JR_Swish:', 'هر', 'بار', 'که', '@NICKIMINAJ', 'را', 'نگاه', 'می', 'کنم،', 'لعنتی', 'به', 'خاطر', 'کلمات', 'گم', 'می', 'شوم!', '#شسشش']"
768,"['O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['با', 'ما', 'برای', 'HCA', '8K', 'آموزش', 'دهید!', 'فردا', 'صبح', 'از', 'ساعت', '7:30', 'صبح', 'در', 'نمایشگاه', 'شروع', 'می', 'کنیم!']"
769,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PeopleSearchAffiliates', '.', 'com', ':', '#', '1', 'برای', 'بیش', 'از', '2', 'سال:', 'همین', 'امروز', 'کسب', 'درآمد', 'کنید!', 'اکثر', 'افراد', 'سودآور', 'محصولات', 'را', 'در', 'CB', 'برای', '...', 'http://bit.ly/aVU9RU', 'جستجو', 'می', 'کنند']"
770,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['رفتن', 'به', 'مرکز', 'خرید', 'با', 'مادرم،', 'سپس', 'کلیسا', 'بعد', 'از', 'این', 'یک', 'چالش', 'بزرگ', 'برای', '3', 'روز', 'آینده', 'است.']"
771,"['O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['از', 'روزهای', 'من', 'مانند', 'پاریس', 'هیلتون', 'انجام', 'دادن', 'کار', 'با', 'بادکنک', 'روی', 'دوربین', 'برای', 'به', 'دست', 'آوردن', 'پول', 'کافی', 'برای', 'تغذیه', 'عادت', 'پرندگان', 'خشمگینم', 'تا', 'زمانی', 'که', 'بمیرم']"
772,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@AlineLemos', 'TT', 'Ainda', 'vou', 'fazer', 'o', ""Caroleta's"", 'Day', '[', '?', ']']"
773,"['B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O']","['آنجا', 'روبیک', 'مدل', 'لباس', 'زیر', 'زنانه', 'روز', 'http://f.ast.ly/DCaEM']"
774,"['O', 'O', 'B-person', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'O']","['بازوی', 'راست', 'روسف', 'ارنیس', 'جنگ', '51', 'ساله،', 'در', 'آوریل', 'سال', 'جاری', 'به', 'سمت', 'وزیر', 'ارشد', 'خانه', 'عمران', 'رسید.']"
775,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['""در', 'تجارت،', 'سه\u200cشنبه', 'معمولاً', 'پربازده\u200cترین', 'روز', 'است.', 'برای', 'توییتر', 'زمانی', 'است', 'که', 'مردم', 'بیشتر', 'توییت', 'می\u200cکنند""', '-', 'طنزآمیز،', 'اینطور', 'نیست؟']"
776,"['O', 'O', 'O', 'O', 'O', 'O']","['خدا', 'را', 'شکر', 'جمعه', 'لعنتی', 'است']"
777,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['وبلاگ', 'جدید', '-', ""'Badass"", 'Babes', ""Savin'"", 'The', ""Day'"", '--', 'CHIX', '6', ',', 'The', 'ROXPERIENCE', 'WEEK', '5', ':', 'BWW', 'هیجان', 'زده', 'است', 'که', 'یک', 'وبلاگ', 'جدید', 'ارائه', 'می', 'کند', ',', '...', 'http://bit.ly/9QkhUC']"
778,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@JustBmoss', 'هی', 'هاب', 'چقدر', 'تو', 'را', 'از', 'روزهای', 'عشقم', 'ندیده\u200cای!']"
779,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['وقتی', '10', 'ساله', 'بودم', 'ایمیلم', 'را', 'عصبانی', 'کردم', 'و', 'بله', 'واقعا', 'خجالت', 'آور', 'است', 'lol']"
780,"['O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@TheValarium:', 'فروش', 'آنلاین', 'بلیت', 'برای', 'رصدخانه', 'سرزمین', 'ارواح', 'به', 'دلیل', 'تقاضای', 'بالا', 'تا', 'ساعت', '6', 'عصر', 'به', 'وقت', 'شرقی', 'تمدید', 'شد.', 'قبل', 'از', 'فروش', 'آنها', 'را', 'دریافت', 'کنید', '...']"
781,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@WScottsdale:', 'بقیه', 'ماه', 'در', '@WScottsdale', 'چه', 'می\u200cگذرد؟', 'اتفاقات', 'سپتامبر', 'ما', 'را', 'بررسی', 'کنید!', 'http://bit.ly/WHapps']"
782,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['نه', 'تنها', 'سی', 'و', 'دومین', 'سالگرد', '#BattlestarGalactica', 'است،', 'تونیت', 'اولین', 'فصل', 'سوم', '#StarWars', '#TheCloneWars', 'است.']"
783,"['B-group', 'I-group', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['فوتبال', 'JV', 'بعد', 'از', 'گل', 'دوباره', 'بنیتز', '4-1', 'جلو', 'افتاد،', 'کمتر', 'از', '7', 'دقیقه', 'تا', 'بازی']"
784,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@BadAssNigerian', ':', 'Chillin', 'w', '|', '@Brownin21', '....', 'n', 'gettin', 'این', 'هفته', 'سوراخ', 'شد', '&lt;', 'وای', '!!!']"
785,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@CobraCommander:', 'وقتی', 'کشور', 'ارزشمند', 'شما', 'سقوط', 'کرد،', 'فقط', 'به', 'یاد', 'داشته', 'باشید', 'که', 'هر', 'جفت', 'کروکس', 'که', 'خریدید', 'در', 'سقوط', 'نقش', 'داشته', 'است.']"
